carId,make,model,seriesYear,price,engineSize,tankCapacity,bodyType,seatingCapacity,transmission
15321,AUDI,A4,2003,54250,2.0L,70L,4D WAGON,5,CVTM6
15318,AUDI,A4,2003,65100,2.4L,70L,4D SEDAN,5,CVTM
15335,AUDI,A4,2003,84900,1.8L,70L,2D CABRIOLET,4,CVTM6
16654,FORD,FAIRMONT,2003,42450,4.0L,68L,4D SEDAN,5,4ASSS
16712,FORD,FALCON,2003,39450,4.0L,69L,4D WAGON,5,4ASSS
16649,FORD,FAIRLANE,2003,62270,5.4L,68L,4D SEDAN,5,4A
16667,FORD,FAIRMONT,2003,56135,5.4L,68L,4D SEDAN,5,4ASSS
16632,FORD,FAIRLANE,2003,59700,5.4L,68L,4D SEDAN,5,4A
16585,FORD,ESCAPE,2003,39090,3.0L,62L,4D WAGON,5,4A
16717,FORD,FALCON,2003,35125,4.0L,80L,UTILITY,2,4ASSS
16771,FORD,FALCON,2003,45085,4.0L,68L,4D SEDAN,5,5M
16700,FORD,FALCON,2003,41845,5.4L,80L,UTILITY,2,4A
16724,FORD,FALCON,2003,40460,5.4L,68L,4D SEDAN,5,5M
16738,FORD,FALCON,2003,36060,4.0L,93L,4D SEDAN,5,4ASSS
16133,KIA,RIO,2003,14990,1.5L,45L,5D HATCHBACK,5,5M
15266,MAZDA,323,2003,19990,1.8L,55L,5D HATCHBACK,5,5M
15263,MAZDA,323,2003,19990,1.8L,55L,4D SEDAN,5,5M
16119,KIA,SORENTO,2003,37950,3.5L,80L,4D WAGON,5,4A
17309,MITSUBISHI,MIRAGE,2003,17840,1.5L,50L,3D HATCHBACK,5,4A
16969,MITSUBISHI,LANCER,2003,18990,1.5L,50L,2D COUPE,5,5M
17003,MITSUBISHI,LANCER,2003,27040,1.8L,50L,2D COUPE,5,4A
17001,MITSUBISHI,LANCER,2003,20990,2.0L,50L,4D SEDAN,5,5M
16991,MITSUBISHI,LANCER,2003,19990,2.0L,50L,4D SEDAN,5,5M
17373,NISSAN,NAVARA,2003,19990,2.4L,60L,C/CHAS,3,5M
17368,NISSAN,NAVARA,2003,40490,3.3L,75L,DUAL CAB P/UP,5,5M
17257,MAZDA,MAZDA2,2003,23915,1.5L,45L,5D HATCHBACK,4,4A
17259,MAZDA,MAZDA2,2003,20570,1.5L,45L,5D HATCHBACK,4,5M
17261,MAZDA,MAZDA2,2003,18490,1.5L,45L,5D HATCHBACK,4,5M
14868,BMW,3,2003,56550,2.0L,63L,4D SEDAN,5,5AS
17692,HYUNDAI,SONATA,2003,24990,2.7L,65L,4D SEDAN,5,5M
16128,KIA,SPECTRA,2003,17990,1.8L,50L,5D HATCHBACK,5,5M
17293,MAZDA,MAZDA6,2003,34785,2.3L,64L,5D HATCHBACK,5,4AA
17301,MAZDA,MAZDA6,2003,40270,2.3L,64L,4D SEDAN,5,4AA
17285,MAZDA,MAZDA6,2003,41170,2.3L,64L,5D HATCHBACK,5,5M
17069,TOYOTA,LANDCRUISER,2003,71990,4.0L,180L,4D WAGON,8,4A
17017,TOYOTA,LANDCRUISER,2003,45990,4.0L,180L,4D WAGON,8,4A
17474,NISSAN,PATROL,2003,56990,4.2L,125L,4D WAGON,7,5M
17473,NISSAN,PATROL,2003,71740,4.8L,130L,4D WAGON,7,5ASS
16564,LEXUS,IS200,2003,51490,2.0L,70L,4D SEDAN,5,6M
16572,LEXUS,IS200,2003,57854,2.0L,70L,4D SEDAN,5,6M
17299,MAZDA,MAZDA6,2003,35335,2.3L,64L,4D WAGON,5,4AA
17054,TOYOTA,LANDCRUISER,2003,73680,4.2L,141L,4D WAGON,8,5A
16226,DAEWOO,LACETTI,2003,19490,1.8L,60L,4D SEDAN,5,5M
17238,NISSAN,MAXIMA,2003,45990,3.5L,70L,4D SEDAN,5,4A
17866,MITSUBISHI,VERADA,2003,51300,3.5L,71L,4D SEDAN,5,5ASPM
17863,MITSUBISHI,VERADA,2003,42950,3.5L,71L,4D SEDAN,5,5ASPM
17031,TOYOTA,LANDCRUISER,2003,54960,3.0L,180L,4D WAGON,8,4A
15560,DAIHATSU,CHARADE,2003,13200,1.0L,36L,3D HATCHBACK,4,4A
15547,DAIHATSU,COPEN,2003,29990,0.7L,40L,2D CONVERTIBLE,2,5M
15373,HYUNDAI,ACCENT,2003,16853,1.5L,45L,3D HATCHBACK,5,4A
15378,HYUNDAI,ACCENT,2003,17353,1.6L,57L,3D HATCHBACK,5,4A
15387,HYUNDAI,ACCENT,2003,21353,1.5L,45L,5D HATCHBACK,5,4A
15386,HYUNDAI,ACCENT,2003,20453,1.5L,45L,3D HATCHBACK,5,4A
16815,FORD,FOCUS,2003,20660,1.8L,55L,5D HATCHBACK,5,5M
16820,FORD,FOCUS,2003,31470,2.0L,55L,4D SEDAN,5,4A
16813,FORD,FOCUS,2003,28070,2.0L,55L,5D HATCHBACK,5,4A
17338,MAZDA,MPV,2003,49850,3.0L,75L,4D WAGON,7,5A
15524,DAIHATSU,SIRION,2003,14200,1.0L,40L,5D HATCHBACK,5,4A
15565,DAIHATSU,SIRION,2003,18790,1.3L,40L,5D HATCHBACK,5,4AST
16942,TOYOTA,KLUGER,2003,43990,3.3L,72L,4D WAGON,5,5A
16557,LEXUS,RX330,2003,78500,3.3L,72L,4D WAGON,5,5ASeq
16096,TOYOTA,CAMRY,2003,32490,3.0L,70L,4D SEDAN,5,4A
16027,TOYOTA,CAMRY,2003,33588,3.0L,70L,4D SEDAN,5,4A
16078,TOYOTA,CAMRY,2003,35990,3.0L,70L,4D SEDAN,5,4A
16066,TOYOTA,CAMRY,2003,48990,3.0L,70L,4D SEDAN,5,4A
16098,TOYOTA,CAMRY,2003,38990,3.0L,70L,4D SEDAN,5,4A
17820,MITSUBISHI,TRITON,2003,29990,3.0L,75L,DOUBLE CAB UTILITY,5,5M
16131,KIA,SPORTAGE,2003,24990,2.0L,65L,4D WAGON,5,5M4x4
15477,HONDA,CRV (4x4),2003,33990,2.4L,58L,4D WAGON,5,4A
15846,SUBARU,IMPREZA,2003,26440,2.0L,50L,5D HATCHBACK,5,5M
15906,SUBARU,LIBERTY,2003,31860,2.0L,64L,4D WAGON,5,5M
15933,SUBARU,OUTBACK,2003,43990,3.0L,64L,4D WAGON,5,4A
15879,SUBARU,IMPREZA,2003,32990,2.5L,60L,4D SEDAN,5,5M
15926,SUBARU,IMPREZA,2003,29990,2.0L,50L,5D HATCHBACK,5,5M
15919,SUBARU,IMPREZA,2003,31040,2.0L,50L,5D HATCHBACK,5,5M
15849,SUBARU,LIBERTY,2003,39280,2.5L,64L,4D WAGON,5,5M
15473,HONDA,CRV (4x4),2003,38490,2.4L,58L,4D WAGON,5,4A
15346,SAAB,9-Mar,2003,73000,2.0L,68L,2D CONVERTIBLE,5,4A
15930,SUBARU,IMPREZA,2003,56630,2.0L,60L,4D SEDAN,5,6M
15850,SUBARU,FORESTER,2003,36590,2.5L,60L,4D WAGON,5,4A
15841,SUBARU,FORESTER,2003,40090,2.5L,60L,4D WAGON,5,4A
15877,SUBARU,LIBERTY,2003,34990,2.5L,64L,4D SEDAN,5,5M
15929,SUBARU,IMPREZA,2003,42490,2.0L,50L,4D SEDAN,5,5M
15887,SUBARU,FORESTER,2003,34590,2.5L,60L,4D WAGON,5,5M
15100,VOLVO,S40,2003,47950,1.9L,60L,4D SEDAN,5,5A
15120,VOLVO,S40,2003,51950,1.9L,60L,4D SEDAN,5,5A
17543,NISSAN,PULSAR,2003,20490,1.6L,50L,4D SEDAN,5,5M
17538,NISSAN,PULSAR,2003,21990,1.8L,60L,5D HATCHBACK,5,5M
17562,NISSAN,PULSAR,2003,23990,1.8L,50L,4D SEDAN,5,5M
17536,NISSAN,PULSAR,2003,21690,1.8L,50L,4D SEDAN,5,5M
17554,NISSAN,PULSAR,2003,22990,1.8L,50L,4D SEDAN,5,4A
16513,TOYOTA,ECHO,2003,15940,1.3L,45L,3D HATCHBACK,5,5M
16523,TOYOTA,ECHO,2003,19840,1.5L,45L,4D SEDAN,5,4A
16528,TOYOTA,ECHO,2003,19990,1.5L,45L,3D HATCHBACK,5,5M
17448,MITSUBISHI,PAJERO,2003,61740,3.5L,90L,4D WAGON,7,5ASPM
17435,MITSUBISHI,PAJERO,2003,59410,3.2L,90L,4D WAGON,7,5ASPM
16367,MINI,COOPER,2003,34950,1.6L,50L,2D HATCHBACK,4,CVT6
16371,MINI,COOPER,2003,39900,1.6L,50L,2D HATCHBACK,4,6M
17616,HOLDEN,RODEO,2003,29900,3.5L,76L,CREW CAB P/UP,5,5M
17613,HOLDEN,RODEO,2003,39290,3.0L,76L,CREW C/CHAS,5,5M
15212,CHRYSLER,VOYAGER,2003,53490,3.3L,75L,4D WAGON,7,4A
16627,FORD,F250,2003,77600,7.3L,113L,CREW CAB P/UP,5,4A
16876,TOYOTA,HIACE,2003,44270,2.4L,70L,BUS,14,4A
16905,TOYOTA,HILUX,2003,26300,2.7L,66L,DUAL CAB P/UP,5,5M
16895,TOYOTA,HILUX,2003,32590,2.7L,66L,DUAL CAB P/UP,5,4A
16914,TOYOTA,HILUX,2003,26250,2.7L,69L,X CAB P/UP,2,5M
14817,LAND ROVER,DISCOVERY,2003,51950,2.5L,93L,4D WAGON,5,5M
14816,LAND ROVER,DISCOVERY,2003,55450,4.0L,93L,4D WAGON,7,4A
16479,FORD,COUGAR,2003,41320,2.5L,60L,2D COUPE,4,5M
16243,DAEWOO,KALOS,2003,14990,1.5L,45L,4D SEDAN,5,5M
17902,NISSAN,X-TRAIL,2003,33990,2.5L,60L,4D WAGON,5,4A
17899,NISSAN,X-TRAIL,2003,37990,2.5L,60L,4D WAGON,5,4A
17903,NISSAN,X-TRAIL,2003,39990,2.5L,60L,4D WAGON,5,4A
16860,HYUNDAI,GETZ,2003,18853,1.5L,45L,5D HATCHBACK,5,4A
16862,HYUNDAI,GETZ,2003,14490,1.3L,45L,3D HATCHBACK,5,5M
17610,HOLDEN,RODEO,2003,34160,3.2L,53L,CREW CAB P/UP,5,4A
17195,MITSUBISHI,MAGNA,2003,35200,3.5L,68L,4D WAGON,5,4ASPM
17199,MITSUBISHI,MAGNA,2003,32990,3.5L,71L,4D SEDAN,5,4ASPM
16215,JEEP,WRANGLER,2003,36290,4.0L,72L,2D SOFTTOP,4,5M4x4
17203,MITSUBISHI,MAGNA,2003,37590,3.5L,71L,4D SEDAN,5,5M
17206,MITSUBISHI,MAGNA,2003,42590,3.5L,71L,4D SEDAN,5,5ASPM
17176,MITSUBISHI,MAGNA,2003,37990,3.5L,70L,4D SEDAN,5,5ASPM
17165,MITSUBISHI,MAGNA,2003,36020,3.5L,71L,4D WAGON,5,4ASPM
17183,MITSUBISHI,MAGNA,2003,39700,3.5L,71L,4D WAGON,5,4ASPM
15610,HOLDEN,ASTRA,2003,25990,1.8L,52L,5D HATCHBACK,5,4A
15605,HOLDEN,ASTRA,2003,29690,1.8L,52L,5D HATCHBACK,5,5M
15581,HOLDEN,ASTRA,2003,20990,1.8L,52L,5D HATCHBACK,5,5M
15573,HOLDEN,ASTRA,2003,24490,1.8L,52L,4D SEDAN,5,4A
15617,HOLDEN,ASTRA,2003,28990,2.2L,52L,3D HATCHBACK,5,5M
15597,HOLDEN,ASTRA,2003,36990,2.0L,52L,3D HATCHBACK,5,5M
15611,HOLDEN,ASTRA,2003,21490,1.8L,52L,3D HATCHBACK,5,5M
16916,HOLDEN,JACKAROO,2003,46460,3.5L,85L,4D WAGON,7,4A4x4
17019,TOYOTA,LANDCRUISER,2003,61840,4.7L,145L,4D WAGON,8,5A
15995,HOLDEN,CALAIS,2003,53390,5.7L,75L,4D SEDAN,5,4A
16349,HOLDEN,COMMODORE,2003,25960,3.8L,70L,UTILITY,2,4A
15806,HOLDEN,BERLINA,2003,45890,5.7L,75L,4D SEDAN,5,4A
16289,HOLDEN,COMMODORE,2003,37890,3.8L,75L,4D SEDAN,5,4A
16270,HOLDEN,COMMODORE,2003,34020,3.8L,75L,4D WAGON,5,4A
16357,HOLDEN,COMMODORE,2003,32420,3.8L,70L,UTILITY,2,4A
16315,HOLDEN,COMMODORE,2003,51410,5.7L,0L,4D WAGON,5,4A
16503,HOLDEN,CREWMAN,2003,32490,3.8L,68.5L,CREW CAB UTILITY,5,4A
15993,HOLDEN,CALAIS,2003,49910,3.8L,75L,4D SEDAN,5,4A
15798,HOLDEN,BERLINA,2003,46390,5.7L,75L,4D SEDAN,5,4A
16288,HOLDEN,COMMODORE,2003,40210,3.8L,75L,4D WAGON,5,4A
15505,HOLDEN,ADVENTRA,2003,52990,5.7L,75L,4D WAGON,5,4A
16266,HOLDEN,COMMODORE,2003,32440,3.8L,75L,4D SEDAN,5,4A
16343,HOLDEN,COMMODORE,2003,33490,3.8L,75L,4D SEDAN,5,4A
16505,HOLDEN,CREWMAN,2003,46140,5.7L,68.5L,CREW CAB UTILITY,5,6M
16887,TOYOTA,HILUX,2003,42290,3.4L,66L,DUAL CAB P/UP,5,5M
15023,MERCEDES-BENZ,ML,2003,77274,2.7L,83L,4D WAGON,5,5ATS
16197,JEEP,GRAND CHEROKEE,2003,55490,4.7L,87L,4D WAGON,5,5A
16214,JEEP,GRAND CHEROKEE,2003,68564,4.7L,78L,4D WAGON,5,4A4x4
15758,HOLDEN,BARINA,2003,15590,1.4L,44L,3D HATCHBACK,5,5M
15786,HOLDEN,BARINA,2003,20990,1.4L,44L,5D HATCHBACK,5,4A
15782,HOLDEN,BARINA,2003,22290,1.8L,44L,3D HATCHBACK,5,5M
16542,HYUNDAI,ELANTRA,2003,18990,2.0L,55L,4D SEDAN,5,5M
16534,HYUNDAI,ELANTRA,2003,25980,2.0L,55L,4D SEDAN,5,4A
16539,HYUNDAI,ELANTRA,2003,21980,1.8L,55L,4D SEDAN,5,4A
16552,HYUNDAI,ELANTRA,2003,23980,2.0L,55L,5D HATCHBACK,5,4A
16535,HYUNDAI,ELANTRA,2003,26970,2.0L,55L,5D HATCHBACK,5,4A
16507,HOLDEN,CRUZE,2003,22490,1.5L,41L,4D WAGON,5,4A
15650,HSV,CLUBSPORT,2003,59100,5.7L,75L,4D SEDAN,5,6M
15655,HSV,MALOO,2003,58900,5.7L,75L,UTILITY,2,6M
15271,NISSAN,350Z,2003,65990,3.5L,76L,2D COUPE,2,6M
16580,FORD,ESCAPE,2003,35090,3.0L,62L,4D WAGON,5,4A
16586,FORD,ESCAPE,2003,39090,3.0L,62L,4D WAGON,5,4A
17847,HOLDEN,VECTRA,2003,36990,2.2L,61L,4D SEDAN,5,5A
17850,HOLDEN,VECTRA,2003,47990,3.2L,61L,5D HATCHBACK,5,5M
17402,MITSUBISHI,OUTLANDER,2003,31990,2.4L,60L,4D WAGON,5,4ASPM
17401,MITSUBISHI,OUTLANDER,2003,37490,2.4L,60L,4D WAGON,5,4ASPM
16394,TOYOTA,COROLLA,2003,21840,1.8L,55L,4D SEDAN,5,4A
16384,TOYOTA,COROLLA,2003,19990,1.8L,55L,5D HATCHBACK,5,5M
16468,TOYOTA,COROLLA,2003,27690,1.8L,55L,4D WAGON,5,4A
16438,TOYOTA,COROLLA,2003,24240,1.8L,55L,5D HATCHBACK,5,5M
16376,TOYOTA,COROLLA,2003,28290,1.8L,55L,5D HATCHBACK,5,5M
16445,TOYOTA,COROLLA,2003,29990,1.8L,55L,5D HATCHBACK,5,6M
14945,VOLKSWAGEN,GOLF,2004,25990,1.6L,55L,5D HATCHBACK,5,5M
15327,AUDI,A3,2004,44950,1.8L,55L,5D HATCHBACK,5,5M
14966,VOLKSWAGEN,GOLF,2004,29490,2.0L,55L,5D HATCHBACK,5,4A
14954,VOLKSWAGEN,GOLF,2004,32490,2.0L,55L,5D HATCHBACK,5,4A
15680,MAZDA,B2500,2004,26135,2.5L,70L,C/CHAS,3,5M
15173,PEUGEOT,206,2004,34990,1.6L,50L,2D CABRIOLET,4,4ATip
15210,CHRYSLER,PT CRUISER,2004,32490,2.0L,57L,5D HATCHBACK,5,4A
17800,MAZDA,TRIBUTE,2004,39990,3.0L,62L,4D WAGON,5,4A4x4
17653,HYUNDAI,SANTA FE,2004,32990,2.7L,65L,4D WAGON,5,4A
15422,HONDA,ACCORD,2004,34250,2.4L,65L,4D SEDAN,5,6M
15486,HONDA,ACCORD,2004,42800,2.4L,65L,4D SEDAN,5,5ASeq
15959,CITROEN,C3,2004,23490,1.4L,46L,5D HATCHBACK,5,4A
15735,SUZUKI,IGNIS,2004,15990,1.3L,41L,5D HATCHBACK,5,5M
17652,HYUNDAI,SANTA FE,2004,32990,2.7L,65L,4D WAGON,5,4A
15730,SUZUKI,LIANA,2004,19990,1.8L,50L,4D SEDAN,5,5M
14999,ALFA ROMEO,147,2004,59990,3.2L,63L,3D HATCHBACK,5,6M
14958,VOLKSWAGEN,GOLF,2004,36990,1.8L,55L,5D HATCHBACK,5,5M
15146,PEUGEOT,206,2004,29990,2.0L,50L,3D HATCHBACK,5,5M
17748,HYUNDAI,TERRACAN,2004,46870,3.5L,75L,4D WAGON,7,4A
15738,SUZUKI,JIMNY,2004,19990,1.3L,40L,2D WAGON,4,5M4x4
14995,ALFA ROMEO,SPIDER,2004,59990,2.0L,70L,2D CONVERTIBLE,2,5M
15221,CHRYSLER,PT CRUISER,2004,38490,2.0L,57L,5D HATCHBACK,5,4A
17807,MAZDA,TRIBUTE,2004,34990,3.0L,62L,4D WAGON,5,4A4x4
17801,MAZDA,TRIBUTE,2004,43350,3.0L,62L,4D WAGON,5,4A4x4
15292,FERRARI,575M,2004,551000,5.7L,105L,2D COUPE,2,6M
15062,RENAULT,LAGUNA,2004,53990,2.9L,70L,4D WAGON,5,5ASeq
15081,RENAULT,MEGANE,2004,35990,2.0L,60L,4D SEDAN,5,4A
15328,AUDI,TT,2004,92500,1.8L,62L,2D ROADSTER,2,6M
16956,SSANGYONG,MUSSO,2004,29990,2.9L,70L,DUAL CAB P/UP,5,5M
17456,NISSAN,PATHFINDER,2004,41490,3.3L,79L,4D WAGON,5,4A
15539,DAIHATSU,TERIOS,2004,21250,1.3L,46L,4D WAGON,5,5M4x4
17782,HYUNDAI,TIBURON,2004,31990,2.7L,55L,2D COUPE,5,6M
15478,HONDA,JAZZ,2004,19990,1.5L,42L,5D HATCHBACK,5,5M
15958,CITROEN,C2,2004,23490,1.6L,41L,3D HATCHBACK,4,5MSeq
15168,PEUGEOT,206,2004,19990,1.4L,50L,5D HATCHBACK,5,5M
15166,PEUGEOT,307,2004,33990,2.0L,60L,5D HATCHBACK,5,4ATip
14976,VOLKSWAGEN,BORA,2004,44200,2.3L,55L,4D SEDAN,5,5M
14959,VOLKSWAGEN,GOLF,2004,32990,2.0L,55L,5D HATCHBACK,5,6ATip
14940,VOLKSWAGEN,GOLF,2004,32490,2.0L,55L,5D HATCHBACK,5,6M
15476,HONDA,ODYSSEY,2004,38790,2.4L,65L,5D WAGON,7,5ASeq
15446,HONDA,CIVIC,2004,27950,1.7L,50L,5D HATCHBACK,5,4A
17575,TOYOTA,RAV4,2004,38680,2.4L,57L,5D WAGON,5,4A
17589,TOYOTA,RAV4,2004,33450,2.4L,57L,5D WAGON,5,4A
15674,TOYOTA,AVENSIS,2004,43300,2.4L,60L,4D WAGON,7,4A
17709,TOYOTA,TARAGO,2004,52730,2.4L,75L,4D WAGON,8,4A
16052,TOYOTA,CAMRY,2004,28790,2.4L,70L,4D SEDAN,5,4A
16049,TOYOTA,CAMRY,2004,31490,2.4L,70L,4D SEDAN,5,4A
16023,TOYOTA,CAMRY,2004,31990,2.4L,70L,4D SEDAN,5,4A
16016,TOYOTA,CAMRY,2004,29000,2.4L,70L,4D SEDAN,5,4A
15598,HOLDEN,ASTRA,2004,21990,1.8L,52L,5D HATCHBACK,5,5M
15613,HOLDEN,ASTRA,2004,27490,1.8L,52L,5D HATCHBACK,5,4A
16678,FORD,FAIRMONT,2004,42570,4.0L,68L,4D SEDAN,5,4ASSS
16704,FORD,FALCON,2004,34860,4.0L,68L,4D SEDAN,5,4ASSS
16641,FORD,FAIRLANE,2004,62270,5.4L,68L,4D SEDAN,5,4A
16655,FORD,FAIRMONT,2004,51255,4.0L,68L,4D SEDAN,5,4ASSS
16761,FORD,FALCON,2004,38655,4.0L,68L,4D SEDAN,5,5M
16705,FORD,FALCON,2004,38655,4.0L,68L,4D SEDAN,5,5M
16701,FORD,FALCON,2004,46125,4.0L,68L,4D SEDAN,5,4ASSS
16731,FORD,FALCON,2004,34780,4.0L,68L,4D SEDAN,5,4ASSS
16130,KIA,RIO,2004,14990,1.5L,45L,5D HATCHBACK,5,5M
17279,MAZDA,MAZDA3,2004,27770,2.0L,55L,4D SEDAN,5,4AA
17273,MAZDA,MAZDA3,2004,28455,2.0L,55L,5D HATCHBACK,5,4AA
17269,MAZDA,MAZDA3,2004,21490,2.0L,55L,5D HATCHBACK,5,5M
17280,MAZDA,MAZDA3,2004,32270,2.3L,55L,4D SEDAN,5,4AA
16134,KIA,SORENTO,2004,37950,3.5L,80L,4D WAGON,5,4A
16995,MITSUBISHI,LANCER,2004,20190,1.8L,50L,2D COUPE,5,5M
16973,MITSUBISHI,LANCER,2004,21990,2.0L,50L,4D SEDAN,5,4A
17004,MITSUBISHI,LANCER,2004,19990,2.0L,50L,4D SEDAN,5,5M
16992,MITSUBISHI,LANCER,2004,25790,2.0L,50L,4D SEDAN,5,4A
16993,MITSUBISHI,LANCER,2004,61990,2.0L,55L,4D SEDAN,5,5M
17365,NISSAN,NAVARA,2004,42990,3.0L,75L,DUAL CAB P/UP,5,5M
15147,PEUGEOT,406,2004,69550,2.9L,70L,2D COUPE,4,5M
17256,MAZDA,MAZDA2,2004,21390,1.5L,45L,5D HATCHBACK,4,4A
17263,MAZDA,MAZDA2,2004,17490,1.5L,45L,5D HATCHBACK,4,5M
14874,BMW,3,2004,41750,1.8L,63L,3D HATCHBACK,5,5M
14831,BMW,X5,2004,84500,3.0L,93L,4D WAGON,5,6A
14846,BMW,X5,2004,84000,3.0L,93L,4D WAGON,5,5AS
14869,BMW,Z4,2004,94600,3.0L,55L,2D ROADSTER,2,5AS
17289,MAZDA,MAZDA6,2004,34685,2.3L,64L,4D SEDAN,5,4AA
17292,MAZDA,MAZDA6,2004,31000,2.3L,64L,4D SEDAN,5,4AA
17298,MAZDA,MAZDA6,2004,43500,2.3L,64L,5D HATCHBACK,5,4AA
17056,TOYOTA,LANDCRUISER,2004,45990,4.0L,180L,4D WAGON,8,4A
17024,TOYOTA,LANDCRUISER,2004,56330,4.0L,180L,4D WAGON,8,5A
17478,NISSAN,PATROL,2004,53790,3.0L,125L,4D WAGON,7,4A
17468,NISSAN,PATROL,2004,56990,3.0L,125L,4D WAGON,7,5M
16567,LEXUS,IS200,2004,59264,2.0L,70L,4D SEDAN,5,4A
17075,TOYOTA,LANDCRUISER,2004,71500,4.2L,145L,4D WAGON,8,5M
17034,TOYOTA,LANDCRUISER,2004,52600,4.2L,145L,4D WAGON,6,5M4x4
16245,DAEWOO,LACETTI,2004,19490,1.8L,60L,4D SEDAN,5,5M
17242,NISSAN,MAXIMA,2004,45990,3.5L,70L,4D SEDAN,5,4A
15717,SUZUKI,XL-7,2004,36990,2.7L,66L,4D WAGON,7,5M
15721,SUZUKI,XL-7,2004,41890,2.7L,66L,4D WAGON,7,5A
16565,LEXUS,IS300,2004,65500,3.0L,70L,4D SEDAN,5,5AE
16207,JEEP,CHEROKEE,2004,41490,3.7L,70L,4D WAGON,5,4A
17871,MITSUBISHI,VERADA,2004,44490,3.5L,0L,4D SEDAN,0,5ASPM
17873,MITSUBISHI,VERADA,2004,46990,3.5L,71L,4D SEDAN,5,5ASPM
16143,KIA,CARNIVAL,2004,32500,2.5L,75L,4D WAGON,7,4A
17046,TOYOTA,LANDCRUISER,2004,72710,3.0L,180L,4D WAGON,8,4A
17081,TOYOTA,LANDCRUISER,2004,55530,3.0L,180L,4D WAGON,8,4A
16912,TOYOTA,HILUX,2004,43990,3.0L,66L,DUAL CAB P/UP,5,5M4x4
15534,DAIHATSU,CHARADE,2004,13200,1.0L,36L,3D HATCHBACK,4,4A
16115,KIA,CERATO,2004,18990,2.0L,55L,4D SEDAN,5,5M
16816,FORD,FOCUS,2004,22660,2.0L,55L,5D HATCHBACK,5,4A
16823,FORD,FOCUS,2004,31470,2.0L,55L,4D SEDAN,5,4A
16814,FORD,FOCUS,2004,26070,1.8L,55L,5D HATCHBACK,5,5M
16827,FORD,FOCUS,2004,19980,1.8L,55L,5D HATCHBACK,5,5M
16810,FORD,FOCUS,2004,27360,2.0L,55L,3D HATCHBACK,5,5M
16828,FORD,FOCUS,2004,30560,2.0L,55L,5D HATCHBACK,5,4A
15375,HYUNDAI,ACCENT,2004,16835,1.6L,57L,3D HATCHBACK,5,4A
17332,MAZDA,MPV,2004,50855,3.0L,75L,4D WAGON,7,5A
15540,DAIHATSU,SIRION,2004,14200,1.0L,40L,5D HATCHBACK,5,4A
16946,TOYOTA,KLUGER,2004,43990,3.3L,72L,4D WAGON,5,5A
16941,TOYOTA,KLUGER,2004,49320,3.3L,72L,4D WAGON,7,5A
16939,TOYOTA,KLUGER,2004,59320,3.3L,72L,4D WAGON,7,5A
16560,LEXUS,RX330,2004,79900,3.3L,72L,4D WAGON,5,5ASeq
16559,LEXUS,RX330,2004,82100,3.3L,72L,4D WAGON,5,5ASeq
16035,TOYOTA,CAMRY,2004,32490,3.0L,70L,4D SEDAN,5,4A
16097,TOYOTA,CAMRY,2004,33588,3.0L,70L,4D SEDAN,5,4A
16091,TOYOTA,CAMRY,2004,35990,3.0L,70L,4D SEDAN,5,4A
16036,TOYOTA,CAMRY,2004,38990,3.0L,70L,4D SEDAN,5,4A
16100,TOYOTA,CAMRY,2004,33000,3.0L,70L,4D SEDAN,5,4A
16095,TOYOTA,CAMRY,2004,38500,3.0L,70L,4D SEDAN,5,4A
15663,TOYOTA,AVALON,2004,49990,3.0L,70L,4D SEDAN,5,4A
15658,TOYOTA,AVALON,2004,30990,3.0L,70L,4D SEDAN,5,4A
15667,TOYOTA,AVALON,2004,37990,3.0L,70L,4D SEDAN,5,4A
15118,VOLVO,S40,2004,49950,2.4L,62L,4D SEDAN,5,5AG
15435,HONDA,CRV (4x4),2004,33990,2.4L,58L,4D WAGON,5,4A
15904,SUBARU,OUTBACK,2004,38180,2.5L,64L,4D WAGON,5,5M
15863,SUBARU,LIBERTY,2004,37490,2.5L,64L,4D SEDAN,5,4AESS
15876,SUBARU,OUTBACK,2004,46480,2.5L,64L,4D WAGON,5,4AESS
15872,SUBARU,OUTBACK,2004,45990,3.0L,64L,4D WAGON,5,5ASS
15901,SUBARU,OUTBACK,2004,53440,3.0L,64L,4D WAGON,5,5ASS
15344,SAAB,9-May,2004,84900,2.3L,75L,4D SEDAN,5,5AST
15362,SAAB,9-Mar,2004,67900,2.0L,62L,4D SEDAN,5,6M
15342,SAAB,9-Mar,2004,56400,2.0L,62L,4D SEDAN,5,5A
15358,SAAB,9-Mar,2004,75400,2.0L,62L,2D CONVERTIBLE,4,5ASEN
15888,SUBARU,IMPREZA,2004,30990,2.5L,60L,4D SEDAN,5,5M
15475,HONDA,CRV (4x4),2004,38490,2.4L,58L,4D WAGON,5,4A
15966,CITROEN,XSARA,2004,31990,2.0L,54L,2D COUPE,5,5M
15952,SUBARU,IMPREZA,2004,42490,2.0L,50L,4D SEDAN,5,5M
15931,SUBARU,FORESTER,2004,31490,2.5L,60L,4D WAGON,5,5M
15873,SUBARU,FORESTER,2004,33990,2.5L,60L,4D WAGON,5,4A
15951,SUBARU,FORESTER,2004,44990,2.5L,60L,4D WAGON,5,4A
15940,SUBARU,OUTBACK,2004,37990,2.5L,64L,4D WAGON,5,5M
15918,SUBARU,OUTBACK,2004,43990,2.5L,64L,4D WAGON,5,5M
